reg,timestamp,valor
5456,1682610772084,23.75
5457,1682610482941,23.5
5458,1682610193603,23.25
5459,1682609908231,22.75
5460,1682609601740,22.5
5461,1682609316044,23.25
5462,1682607563586,22.75
5463,1682607274443,23.0
5464,1682606407233,22.5
5465,1682606118264,22.0
5466,1682605829170,22.5
5467,1682605250643,22.0
5468,1682604961299,21.75
5469,1682604672107,22.25
5470,1682604383142,22.5
5471,1682603803635,22.0
5472,1682603515727,21.75
5473,1682603223196,22.0
5474,1682602647009,21.75
5475,1682601779631,22.0
5476,1682600324256,21.5
5477,1682599745916,21.25
5478,1682599456648,20.75
5479,1682598300405,21.25
5480,1682598012734,20.75
5481,1682597719881,20.5
5482,1682597141768,21.25
5483,1682596852768,21.0
5484,1682596274797,21.5
5485,1682595985791,21.25
5486,1682595696702,21.75
5487,1682595407599,21.5
5488,1682595118460,21.75
5489,1682594829058,21.0
5490,1682594539999,21.75
5491,1682594254702,21.0
5492,1682593946186,21.75
5493,1682593656938,21.25
5494,1682593367833,21.0
5495,1682593078539,21.25
5496,1682592789334,21.75
5497,1682592500194,21.0
5498,1682591631605,21.5
5499,1682591344243,21.25
5500,1682591055122,21.5
5501,1682590765851,21.25
5502,1682590476684,21.0
5503,1682590188560,21.25
5504,1682589896785,21.5
5505,1682589607614,20.75
5506,1682589318546,21.0
5507,1682588162263,21.25
5508,1682587582500,21.75
5509,1682587293195,21.25
5510,1682587004281,20.5
5511,1682586715326,21.5
5512,1682586121170,21.25
5513,1682585832016,21.5
5514,1682585542853,21.25
5515,1682585253844,21.0
5516,1682584964604,21.25
5517,1682584386423,21.0
5518,1682584101757,20.75
5519,1682583493813,21.0
5520,1682583204722,21.25
5521,1682582921448,21.0
5522,1682582580300,20.75
5523,1682582291155,21.0
5524,1682582002078,20.75
5525,1682581423843,21.0
5526,1682581134733,21.25
5527,1682580262183,21.0
5528,1682579973064,20.75
5529,1682579684272,21.5
5530,1682579105733,21.25
5531,1682578816925,21.0
5532,1682578527752,21.25
5533,1682578238724,21.5
5534,1682577949694,21.75
5535,1682577371479,22.0
5536,1682577082345,22.25
5537,1682575925871,22.0
5538,1682575636624,21.75
5539,1682575347539,21.0
5540,1682575058427,21.5
5541,1682574480128,21.75
5542,1682573612792,21.5
5543,1682573323576,21.25
5544,1682573034391,20.5
5545,1682572456211,21.25
5546,1682571878570,21.5
5547,1682571300425,21.25
5548,1682571012694,21.0
5549,1682570719519,21.25
5550,1682570430273,21.5
5551,1682570144784,21.75
5552,1682569837133,21.5
5553,1682569548211,21.25
5554,1682569259186,21.0
5555,1682568970134,21.5
5556,1682568681135,21.0
5557,1682568102947,21.25
5558,1682567524690,21.5
5559,1682566657436,22.0
5560,1682566368277,22.25
5561,1682566079196,22.5
5562,1682565789982,22.75
5563,1682564922751,22.5
5564,1682564633824,22.25
5565,1682564346413,22.75
5566,1682564053311,23.0
5567,1682563483396,23.75
5568,1682561851234,21.75
5569,1682561567235,22.25
5570,1682561243939,22.0
5571,1682560951281,21.5
5572,1682560666284,22.0
5573,1682560368675,22.5
5574,1682560079511,22.25
5575,1682559790327,22.0
5576,1682559501115,21.75
5577,1682558927579,22.0
5578,1682558607420,21.75
5579,1682558318384,22.0
5580,1682558030300,21.75
5581,1682557450246,22.0
5582,1682557161993,22.25
5583,1682556870254,22.0
5584,1682556004145,21.75
5585,1682555714012,21.5
5586,1682555422012,22.25
5587,1682555132982,22.0
5588,1682554270394,21.75
5589,1682553336289,22.0
5590,1682552758208,21.75
5591,1682552469275,21.5
5592,1682552180080,21.75
5593,1682551890804,22.0
5594,1682551601735,22.25
5595,1682551023561,22.0
5596,1682550734636,21.75
5597,1682550445689,22.75
5598,1682550156722,23.0
5599,1682549547503,22.75
5600,1682548969609,23.0
5601,1682548680338,23.5
5602,1682548391420,23.25
5603,1682548102431,22.75
5604,1682547813544,23.25
5605,1682547235447,22.5
5606,1682546948153,23.0
5607,1682546654107,22.75
5608,1682546364154,23.0
5609,1682546077178,23.5
5610,1682545499264,23.75
5611,1682545215245,24.0
5612,1682544889650,24.25
5613,1682544600645,23.5
5614,1682544312741,23.75
5615,1682544021655,24.75
5616,1682543443702,25.25
5617,1682543154792,26.0
5618,1682542865859,26.25
5619,1682542576961,26.0
5620,1682541968763,26.25
5621,1682541681757,26.75
5622,1682541392974,26.5
5623,1682541107505,26.75
5624,1682540803076,26.25
5625,1682540224971,26.5
5626,1682539358012,26.75
5627,1682538780095,26.5
5628,1682538491391,26.25
5629,1682537913222,26.5
5630,1682537623067,26.75
5631,1682537335876,26.0
5632,1682537046802,26.25
5633,1682536759128,26.75
5634,1682536466131,26.5
5635,1682536175927,26.0
5636,1682535887754,25.75
5637,1682535311229,25.5
5638,1682535022358,24.75
5639,1682534733266,25.0
5640,1682534444370,24.75
5641,1682534155229,24.5
5642,1682533577013,25.5
5643,1682533289794,25.0
5644,1682532710113,25.25
5645,1682532381500,25.0
5646,1682532094223,24.5
5647,1682531800714,24.0
5648,1682531221472,24.25
5649,1682530932562,24.5
5650,1682530642546,24.25
5651,1682530355637,24.75
5652,1682530069859,25.5
5653,1682529770788,25.0
5654,1682529490588,25.5
5655,1682527639495,24.0
5656,1682527346693,23.75
5657,1682526746619,24.0
5658,1682526454119,23.5
5659,1682525868054,24.0
5660,1682525578166,23.5
5661,1682525002235,23.75
5662,1682524712986,23.5
5663,1682524424113,22.5
5664,1682524134932,23.25
5665,1682523846120,22.25
5666,1682523268353,22.75
5667,1682522980284,22.5
5668,1682522109685,22.0
5669,1682521533831,21.75
5670,1682521245085,21.5
5671,1682520956310,20.75
5672,1682520667434,21.25
5673,1682520379546,20.75
5674,1682520088646,21.25
5675,1682519799062,20.75
5676,1682519211875,21.0
5677,1682518922778,20.75
5678,1682518633757,21.0
5679,1682518344801,20.0
5680,1682518055712,20.75
5681,1682517188615,20.5
5682,1682516900910,20.75
5683,1682516609192,20.25
5684,1682516320186,20.5
5685,1682516031322,19.75
5686,1682515742465,19.5
5687,1682515453420,20.25
5688,1682515164471,20.0
5689,1682514875509,19.75
5690,1682514297957,20.0
5691,1682514008977,20.5
5692,1682513719991,20.25
5693,1682513431057,20.5
5694,1682512564299,20.0
5695,1682511985020,20.5
5696,1682511406952,20.25
5697,1682509957865,20.5
5698,1682509662328,20.75
5699,1682509373268,20.25
5700,1682508795435,20.5
5701,1682508506162,21.0
5702,1682508217141,20.5
5703,1682507927235,20.25
5704,1682507640322,20.75
5705,1682507351240,21.0
5706,1682506195442,20.75
5707,1682505906405,20.25
5708,1682505617465,21.0
5709,1682505328424,21.25
5710,1682505039547,21.0
5711,1682504750409,21.25
5712,1682504461552,21.0
5713,1682504173772,21.5
5714,1682503880606,20.75
5715,1682502724656,21.25
5716,1682502436787,21.0
5717,1682502145495,21.75
5718,1682501856573,21.5
5719,1682501567770,21.25
5720,1682500990116,21.75
5721,1682499835987,22.0
5722,1682499545524,21.75
5723,1682499253515,21.5
5724,1682498964699,22.25
5725,1682498386763,22.0
5726,1682497519569,22.25
5727,1682497230474,23.0
5728,1682496941567,22.25
5729,1682496653769,22.5
5730,1682496363182,21.5
5731,1682495490042,22.5
5732,1682495201201,22.25
5733,1682494912411,22.5
5734,1682494623393,22.25
5735,1682493756450,22.75
5736,1682493467397,22.5
5737,1682493178317,22.75
5738,1682492600307,22.5
5739,1682492311312,22.75
5740,1682491733537,23.0
5741,1682491154186,22.75
5742,1682490867218,23.25
5743,1682490579321,23.0
5744,1682490287488,22.5
5745,1682489998472,23.25
5746,1682489709710,22.75
5747,1682489131963,23.25
5748,1682488842909,22.5
5749,1682488553877,23.0
5750,1682487687106,23.25
5751,1682487398142,23.0
5752,1682486820231,23.25
5753,1682486242088,23.5
5754,1682485953151,23.0
5755,1682485374945,23.25
5756,1682483929512,23.5
5757,1682483640601,23.25
5758,1682483351456,23.75
5759,1682483063996,24.0
5760,1682482483308,23.75
5761,1682482191197,23.25
5762,1682481903657,23.5
5763,1682481610510,23.25
5764,1682481321466,23.5
5765,1682480743711,23.75
5766,1682480454692,23.5
5767,1682480165581,24.0
5768,1682479876719,23.0
5769,1682479587838,24.0
5770,1682479298986,23.5
5771,1682479009859,24.0
5772,1682478720909,24.25
5773,1682478433011,24.0
5774,1682478142341,23.5
5775,1682476403585,24.0
5776,1682476114505,24.25
5777,1682475536981,24.0
5778,1682474960118,23.75
5779,1682474668079,24.0
5780,1682474091878,24.25
5781,1682472928825,24.0
5782,1682472641343,24.25
5783,1682472348355,24.0
5784,1682472059356,24.25
5785,1682471770371,23.25
5786,1682471481268,24.25
5787,1682471192528,23.75
5788,1682470903563,23.5
5789,1682470614398,23.75
5790,1682470325582,24.25
5791,1682470036632,23.75
5792,1682469749020,24.0
5793,1682469459758,24.25
5794,1682468583807,24.0
5795,1682467717029,23.5
5796,1682467428051,23.25
5797,1682466849031,24.0
5798,1682466562075,23.75
5799,1682465981523,24.0
5800,1682465114937,23.75
5801,1682464826161,23.5
5802,1682464537324,23.25
5803,1682463961613,23.75
5804,1682462805972,23.25
5805,1682461641662,23.5
5806,1682460774776,23.0
5807,1682460485759,22.75
5808,1682460197067,23.0
5809,1682459908201,22.5
5810,1682459623987,22.25
5811,1682459306700,22.5
5812,1682459016520,22.0
5813,1682458729549,21.5
5814,1682458439628,22.25
5815,1682458152900,21.75
5816,1682457864148,22.25
5817,1682456993258,21.75
5818,1682456707710,21.5
5819,1682456403810,22.0
